품목명,품목코드,metric,value,yyyymm,year,month,date,quarter
수송기계부품,27000,출하지수201601,99.4,201601,2016,1,2016-01-01,2016Q1
자동차용 엔진,27010,출하지수201601,86.7,201601,2016,1,2016-01-01,2016Q1
자동차 엔진용 부품,27030,출하지수201601,99.8,201601,2016,1,2016-01-01,2016Q1
자동차 차체용 부품,27040,출하지수201601,100.2,201601,2016,1,2016-01-01,2016Q1
자동차부품,27050,출하지수201601,100.2,201601,2016,1,2016-01-01,2016Q1
선박 구성부분품,27060,출하지수201601,103.0,201601,2016,1,2016-01-01,2016Q1
철도차량부품 및 관련장치,27070,출하지수201601,67.0,201601,2016,1,2016-01-01,2016Q1
항공기용 엔진 및 부품,27080,출하지수201601,96.5,201601,2016,1,2016-01-01,2016Q1
모터사이클,27090,출하지수201601,101.2,201601,2016,1,2016-01-01,2016Q1
자전거 및 환자용 차량,27100,출하지수201601,101.1,201601,2016,1,2016-01-01,2016Q1
운송장비용 의자,27110,출하지수201601,100.3,201601,2016,1,2016-01-01,2016Q1
장비,30000,출하지수201601,81.3,201601,2016,1,2016-01-01,2016Q1
정밀가공장비,31000,출하지수201601,80.5,201601,2016,1,2016-01-01,2016Q1
가공공작기계,31010,출하지수201601,84.6,201601,2016,1,2016-01-01,2016Q1
금속절삭 및 금속성형,31020,출하지수201601,79.4,201601,2016,1,2016-01-01,2016Q1
기타 가공 공작기계,31030,출하지수201601,84.6,201601,2016,1,2016-01-01,2016Q1
산업공정장비,32000,출하지수201601,88.4,201601,2016,1,2016-01-01,2016Q1
산업 처리공정 제어장비,32010,출하지수201601,100.5,201601,2016,1,2016-01-01,2016Q1
그 외 기타 전기장비,32020,출하지수201601,97.7,201601,2016,1,2016-01-01,2016Q1
일반목적용 기계장비,32030,출하지수201601,84.4,201601,2016,1,2016-01-01,2016Q1
특수목적용 기계장비,32040,출하지수201601,86.5,201601,2016,1,2016-01-01,2016Q1
반도체·디스플레이장비,33000,출하지수201601,72.7,201601,2016,1,2016-01-01,2016Q1
반도체·디스플레이장비,33010,출하지수201601,72.7,201601,2016,1,2016-01-01,2016Q1
제조로봇 자동화장비,34000,출하지수201601,90.1,201601,2016,1,2016-01-01,2016Q1
승강기 및 컨베이어 장치,34010,출하지수201601,89.0,201601,2016,1,2016-01-01,2016Q1
산업용 로봇,34020,출하지수201601,90.5,201601,2016,1,2016-01-01,2016Q1
계측장비,35000,출하지수201601,88.7,201601,2016,1,2016-01-01,2016Q1
"측정,시험,제어 등 장비",35010,출하지수201601,87.2,201601,2016,1,2016-01-01,2016Q1
광학기기 장비,35020,출하지수201601,94.3,201601,2016,1,2016-01-01,2016Q1
소재부품장비,0,출하지수201602,94.3,201602,2016,2,2016-02-01,2016Q1
소재,10000,출하지수201602,101.4,201602,2016,2,2016-02-01,2016Q1
섬유제품,11000,출하지수201602,91.3,201602,2016,2,2016-02-01,2016Q1
제사 및 방적,11010,출하지수201602,101.8,201602,2016,2,2016-02-01,2016Q1
직물직조,11020,출하지수201602,77.4,201602,2016,2,2016-02-01,2016Q1
섬유염색 및 가공,11030,출하지수201602,90.3,201602,2016,2,2016-02-01,2016Q1
편조원단,11040,출하지수201602,108.0,201602,2016,2,2016-02-01,2016Q1
기타 섬유제품,11090,출하지수201602,95.8,201602,2016,2,2016-02-01,2016Q1
화학물질 및 화학제품,12000,출하지수201602,103.0,201602,2016,2,2016-02-01,2016Q1
석유화학계 기초화학물질,12010,출하지수201602,112.8,201602,2016,2,2016-02-01,2016Q1
기타 기초유기화학물질,12020,출하지수201602,115.5,201602,2016,2,2016-02-01,2016Q1
기타 기초무기화학물질,12030,출하지수201602,101.1,201602,2016,2,2016-02-01,2016Q1
"무기안료, 염료, 유연제 및 기타 착색제",12040,출하지수201602,100.8,201602,2016,2,2016-02-01,2016Q1
합성고무 및 플라스틱 물질,12050,출하지수201602,106.9,201602,2016,2,2016-02-01,2016Q1
농약,12060,출하지수201602,170.6,201602,2016,2,2016-02-01,2016Q1
도료 및 인쇄잉크,12070,출하지수201602,79.9,201602,2016,2,2016-02-01,2016Q1
계면활성제,12080,출하지수201602,97.9,201602,2016,2,2016-02-01,2016Q1
기타 화학제품,12090,출하지수201602,87.5,201602,2016,2,2016-02-01,2016Q1
화학섬유,12100,출하지수201602,101.1,201602,2016,2,2016-02-01,2016Q1
기초의약물질 및 생물학적 제제,12110,출하지수201602,96.4,201602,2016,2,2016-02-01,2016Q1
고무 및 플라스틱제품,13000,출하지수201602,92.9,201602,2016,2,2016-02-01,2016Q1
고무제품,13010,출하지수201602,93.4,201602,2016,2,2016-02-01,2016Q1
플라스틱제품,13020,출하지수201602,92.9,201602,2016,2,2016-02-01,2016Q1
비금속 광물제품,14000,출하지수201602,83.6,201602,2016,2,2016-02-01,2016Q1
판유리,14010,출하지수201602,87.4,201602,2016,2,2016-02-01,2016Q1
산업용 유리제품,14020,출하지수201602,93.3,201602,2016,2,2016-02-01,2016Q1
산업용 도자기,14030,출하지수201602,73.5,201602,2016,2,2016-02-01,2016Q1
내화 요업제품,14040,출하지수201602,87.1,201602,2016,2,2016-02-01,2016Q1
석회,14050,출하지수201602,63.9,201602,2016,2,2016-02-01,2016Q1
기타 비금속광물제품,14090,출하지수201602,51.0,201602,2016,2,2016-02-01,2016Q1
1차 금속제품,15000,출하지수201602,106.6,201602,2016,2,2016-02-01,2016Q1
합금철,15010,출하지수201602,113.2,201602,2016,2,2016-02-01,2016Q1
철강압연.압출 및 연신제품,15020,출하지수201602,104.9,201602,2016,2,2016-02-01,2016Q1
철강관,15030,출하지수201602,94.2,201602,2016,2,2016-02-01,2016Q1
"비철금속 제련, 정련 및 합금",15040,출하지수201602,119.2,201602,2016,2,2016-02-01,2016Q1
"비철금속압연, 압출 및 연신제품",15050,출하지수201602,103.8,201602,2016,2,2016-02-01,2016Q1
기타 1차 비철금속,15060,출하지수201602,95.8,201602,2016,2,2016-02-01,2016Q1
비철금속 주조업,15070,출하지수201602,91.3,201602,2016,2,2016-02-01,2016Q1
"도금, 착색 및 기타 표면처리강재",15090,출하지수201602,107.0,201602,2016,2,2016-02-01,2016Q1
부품,20000,출하지수201602,90.8,201602,2016,2,2016-02-01,2016Q1
금속가공제품,21000,출하지수201602,95.5,201602,2016,2,2016-02-01,2016Q1
"금속탱크, 저장조 및 유사용기",21010,출하지수201602,94.0,201602,2016,2,2016-02-01,2016Q1
핵반응기 및 증기발생기부품,21020,출하지수201602,86.7,201602,2016,2,2016-02-01,2016Q1
무기 및 총포탄 부품,21030,출하지수201602,94.9,201602,2016,2,2016-02-01,2016Q1
"금속 단조, 압형 및 분말야금 제품",21040,출하지수201602,96.6,201602,2016,2,2016-02-01,2016Q1
"금속열처리업, 도금 및 기타 처리업",21050,출하지수201602,101.3,201602,2016,2,2016-02-01,2016Q1
톱 및 호환성공구,21060,출하지수201602,91.5,201602,2016,2,2016-02-01,2016Q1
금속파스너 및 스프링,21070,출하지수201602,91.7,201602,2016,2,2016-02-01,2016Q1
기타 금속제 부품,21090,출하지수201602,95.3,201602,2016,2,2016-02-01,2016Q1
일반기계부품,22000,출하지수201602,88.1,201602,2016,2,2016-02-01,2016Q1
내연기관 및 터빈,22010,출하지수201602,83.5,201602,2016,2,2016-02-01,2016Q1
유압기기,22020,출하지수201602,86.9,201602,2016,2,2016-02-01,2016Q1
펌프 및 압축기 제조업,22030,출하지수201602,87.1,201602,2016,2,2016-02-01,2016Q1
"베어링, 기어 및 동력전달장치",22040,출하지수201602,87.9,201602,2016,2,2016-02-01,2016Q1
산업용오븐 및 노용부품,22050,출하지수201602,86.5,201602,2016,2,2016-02-01,2016Q1
운반하역기계부품,22060,출하지수201602,86.6,201602,2016,2,2016-02-01,2016Q1
냉동공조기계부품,22070,출하지수201602,86.7,201602,2016,2,2016-02-01,2016Q1
사무용 기계 및 장비,22080,출하지수201602,86.7,201602,2016,2,2016-02-01,2016Q1
기타 일반목적용 기계부품,22090,출하지수201602,88.7,201602,2016,2,2016-02-01,2016Q1
농업 및 임업용 기계,22100,출하지수201602,84.7,201602,2016,2,2016-02-01,2016Q1
가공공작기계부품,22110,출하지수201602,85.2,201602,2016,2,2016-02-01,2016Q1
금속 주조 및 기타 야금용 기계,22120,출하지수201602,85.2,201602,2016,2,2016-02-01,2016Q1
건설광산기계부품,22130,출하지수201602,84.1,201602,2016,2,2016-02-01,2016Q1
음식료품 및 담배 가공기계부품,22140,출하지수201602,85.1,201602,2016,2,2016-02-01,2016Q1
기타 섬유기계부품,22150,출하지수201602,84.8,201602,2016,2,2016-02-01,2016Q1
반도체 및 평판디스플레이 제조용 기계,22160,출하지수201602,85.1,201602,2016,2,2016-02-01,2016Q1
산업용 로봇 부품,22170,출하지수201602,85.2,201602,2016,2,2016-02-01,2016Q1
기타 특수목적용 기계부품,22190,출하지수201602,98.1,201602,2016,2,2016-02-01,2016Q1
전기장비부품,24000,출하지수201602,91.9,201602,2016,2,2016-02-01,2016Q1
전동기 및 발전기,24010,출하지수201602,82.9,201602,2016,2,2016-02-01,2016Q1
변압기 및 정지형 변환기,24020,출하지수201602,89.9,201602,2016,2,2016-02-01,2016Q1
전기공급 및 전기제어장치,24030,출하지수201602,95.2,201602,2016,2,2016-02-01,2016Q1
일차전지 및 축전지,24040,출하지수201602,86.0,201602,2016,2,2016-02-01,2016Q1
절연선 및 케이블,24050,출하지수201602,97.1,201602,2016,2,2016-02-01,2016Q1
전구 및 조명장치,24060,출하지수201602,94.9,201602,2016,2,2016-02-01,2016Q1
가정용 기기,24070,출하지수201602,86.9,201602,2016,2,2016-02-01,2016Q1
기타 전기장비,24090,출하지수201602,91.5,201602,2016,2,2016-02-01,2016Q1
전자부품,25000,출하지수201602,92.3,201602,2016,2,2016-02-01,2016Q1
전자집적회로,25010,출하지수201602,106.6,201602,2016,2,2016-02-01,2016Q1
"다이오드, 트랜지스터 및 유사 반도체소자",25020,출하지수201602,94.6,201602,2016,2,2016-02-01,2016Q1
평판디스플레이,25030,출하지수201602,86.0,201602,2016,2,2016-02-01,2016Q1
인쇄회로기판 및 전자부품 실장기판,25040,출하지수201602,99.2,201602,2016,2,2016-02-01,2016Q1
그외 전자부품,25050,출하지수201602,89.3,201602,2016,2,2016-02-01,2016Q1
컴퓨터 주변기기,25060,출하지수201602,94.3,201602,2016,2,2016-02-01,2016Q1
유선 통신장비,25070,출하지수201602,71.3,201602,2016,2,2016-02-01,2016Q1
방송장비 및 통신장비,25080,출하지수201602,74.3,201602,2016,2,2016-02-01,2016Q1
방송수신기 및 기타 영상기기,25090,출하지수201602,97.5,201602,2016,2,2016-02-01,2016Q1
음향기기,25100,출하지수201602,91.2,201602,2016,2,2016-02-01,2016Q1
마그네틱 및 광학 매체,25110,출하지수201602,88.5,201602,2016,2,2016-02-01,2016Q1
정밀기기부품,26000,출하지수201602,89.9,201602,2016,2,2016-02-01,2016Q1
방사선장치 및 전기식 진단기기부품,26010,출하지수201602,86.8,201602,2016,2,2016-02-01,2016Q1
기타 의료용기기 및 부품,26020,출하지수201602,89.7,201602,2016,2,2016-02-01,2016Q1
"측정, 시험, 항해, 기타 정밀기기 및 부품",26030,출하지수201602,82.3,201602,2016,2,2016-02-01,2016Q1
광학기기 및 사진장비,26040,출하지수201602,97.1,201602,2016,2,2016-02-01,2016Q1
시계부품,26050,출하지수201602,89.0,201602,2016,2,2016-02-01,2016Q1
수송기계부품,27000,출하지수201602,91.2,201602,2016,2,2016-02-01,2016Q1
자동차용 엔진,27010,출하지수201602,83.7,201602,2016,2,2016-02-01,2016Q1
자동차 엔진용 부품,27030,출하지수201602,91.1,201602,2016,2,2016-02-01,2016Q1
자동차 차체용 부품,27040,출하지수201602,91.9,201602,2016,2,2016-02-01,2016Q1
자동차부품,27050,출하지수201602,91.9,201602,2016,2,2016-02-01,2016Q1
선박 구성부분품,27060,출하지수201602,89.4,201602,2016,2,2016-02-01,2016Q1
철도차량부품 및 관련장치,27070,출하지수201602,70.1,201602,2016,2,2016-02-01,2016Q1
항공기용 엔진 및 부품,27080,출하지수201602,89.4,201602,2016,2,2016-02-01,2016Q1
모터사이클,27090,출하지수201602,88.7,201602,2016,2,2016-02-01,2016Q1
자전거 및 환자용 차량,27100,출하지수201602,88.7,201602,2016,2,2016-02-01,2016Q1
운송장비용 의자,27110,출하지수201602,91.9,201602,2016,2,2016-02-01,2016Q1
장비,30000,출하지수201602,78.2,201602,2016,2,2016-02-01,2016Q1
정밀가공장비,31000,출하지수201602,74.9,201602,2016,2,2016-02-01,2016Q1
가공공작기계,31010,출하지수201602,85.2,201602,2016,2,2016-02-01,2016Q1
금속절삭 및 금속성형,31020,출하지수201602,72.2,201602,2016,2,2016-02-01,2016Q1
기타 가공 공작기계,31030,출하지수201602,85.2,201602,2016,2,2016-02-01,2016Q1
산업공정장비,32000,출하지수201602,87.1,201602,2016,2,2016-02-01,2016Q1
산업 처리공정 제어장비,32010,출하지수201602,80.7,201602,2016,2,2016-02-01,2016Q1
그 외 기타 전기장비,32020,출하지수201602,91.5,201602,2016,2,2016-02-01,2016Q1
일반목적용 기계장비,32030,출하지수201602,85.2,201602,2016,2,2016-02-01,2016Q1
특수목적용 기계장비,32040,출하지수201602,89.5,201602,2016,2,2016-02-01,2016Q1
반도체·디스플레이장비,33000,출하지수201602,71.7,201602,2016,2,2016-02-01,2016Q1
반도체·디스플레이장비,33010,출하지수201602,71.7,201602,2016,2,2016-02-01,2016Q1
제조로봇 자동화장비,34000,출하지수201602,77.3,201602,2016,2,2016-02-01,2016Q1
승강기 및 컨베이어 장치,34010,출하지수201602,86.6,201602,2016,2,2016-02-01,2016Q1
산업용 로봇,34020,출하지수201602,74.2,201602,2016,2,2016-02-01,2016Q1
계측장비,35000,출하지수201602,81.1,201602,2016,2,2016-02-01,2016Q1
"측정,시험,제어 등 장비",35010,출하지수201602,75.9,201602,2016,2,2016-02-01,2016Q1
광학기기 장비,35020,출하지수201602,101.4,201602,2016,2,2016-02-01,2016Q1
소재부품장비,0,출하지수201603,110.8,201603,2016,3,2016-03-01,2016Q1
소재,10000,출하지수201603,113.9,201603,2016,3,2016-03-01,2016Q1
섬유제품,11000,출하지수201603,107.6,201603,2016,3,2016-03-01,2016Q1
제사 및 방적,11010,출하지수201603,112.2,201603,2016,3,2016-03-01,2016Q1
직물직조,11020,출하지수201603,97.7,201603,2016,3,2016-03-01,2016Q1
섬유염색 및 가공,11030,출하지수201603,120.1,201603,2016,3,2016-03-01,2016Q1
편조원단,11040,출하지수201603,116.4,201603,2016,3,2016-03-01,2016Q1
기타 섬유제품,11090,출하지수201603,105.8,201603,2016,3,2016-03-01,2016Q1
화학물질 및 화학제품,12000,출하지수201603,114.3,201603,2016,3,2016-03-01,2016Q1
석유화학계 기초화학물질,12010,출하지수201603,117.5,201603,2016,3,2016-03-01,2016Q1
기타 기초유기화학물질,12020,출하지수201603,126.4,201603,2016,3,2016-03-01,2016Q1
기타 기초무기화학물질,12030,출하지수201603,110.1,201603,2016,3,2016-03-01,2016Q1
"무기안료, 염료, 유연제 및 기타 착색제",12040,출하지수201603,120.2,201603,2016,3,2016-03-01,2016Q1
합성고무 및 플라스틱 물질,12050,출하지수201603,118.0,201603,2016,3,2016-03-01,2016Q1
농약,12060,출하지수201603,230.2,201603,2016,3,2016-03-01,2016Q1
도료 및 인쇄잉크,12070,출하지수201603,110.9,201603,2016,3,2016-03-01,2016Q1
계면활성제,12080,출하지수201603,115.8,201603,2016,3,2016-03-01,2016Q1
기타 화학제품,12090,출하지수201603,103.8,201603,2016,3,2016-03-01,2016Q1
화학섬유,12100,출하지수201603,112.1,201603,2016,3,2016-03-01,2016Q1
기초의약물질 및 생물학적 제제,12110,출하지수201603,106.5,201603,2016,3,2016-03-01,2016Q1
고무 및 플라스틱제품,13000,출하지수201603,109.8,201603,2016,3,2016-03-01,2016Q1
고무제품,13010,출하지수201603,105.3,201603,2016,3,2016-03-01,2016Q1
플라스틱제품,13020,출하지수201603,110.9,201603,2016,3,2016-03-01,2016Q1
비금속 광물제품,14000,출하지수201603,102.0,201603,2016,3,2016-03-01,2016Q1
판유리,14010,출하지수201603,97.8,201603,2016,3,2016-03-01,2016Q1
산업용 유리제품,14020,출하지수201603,105.9,201603,2016,3,2016-03-01,2016Q1
산업용 도자기,14030,출하지수201603,93.7,201603,2016,3,2016-03-01,2016Q1
내화 요업제품,14040,출하지수201603,96.0,201603,2016,3,2016-03-01,2016Q1
석회,14050,출하지수201603,115.3,201603,2016,3,2016-03-01,2016Q1
기타 비금속광물제품,14090,출하지수201603,92.5,201603,2016,3,2016-03-01,2016Q1
1차 금속제품,15000,출하지수201603,117.7,201603,2016,3,2016-03-01,2016Q1
합금철,15010,출하지수201603,129.5,201603,2016,3,2016-03-01,2016Q1
철강압연.압출 및 연신제품,15020,출하지수201603,121.3,201603,2016,3,2016-03-01,2016Q1
철강관,15030,출하지수201603,123.9,201603,2016,3,2016-03-01,2016Q1
"비철금속 제련, 정련 및 합금",15040,출하지수201603,120.9,201603,2016,3,2016-03-01,2016Q1
"비철금속압연, 압출 및 연신제품",15050,출하지수201603,114.5,201603,2016,3,2016-03-01,2016Q1
기타 1차 비철금속,15060,출하지수201603,100.6,201603,2016,3,2016-03-01,2016Q1
비철금속 주조업,15070,출하지수201603,107.7,201603,2016,3,2016-03-01,2016Q1
"도금, 착색 및 기타 표면처리강재",15090,출하지수201603,110.8,201603,2016,3,2016-03-01,2016Q1
부품,20000,출하지수201603,109.5,201603,2016,3,2016-03-01,2016Q1
금속가공제품,21000,출하지수201603,112.6,201603,2016,3,2016-03-01,2016Q1
"금속탱크, 저장조 및 유사용기",21010,출하지수201603,103.7,201603,2016,3,2016-03-01,2016Q1
핵반응기 및 증기발생기부품,21020,출하지수201603,100.8,201603,2016,3,2016-03-01,2016Q1
무기 및 총포탄 부품,21030,출하지수201603,111.6,201603,2016,3,2016-03-01,2016Q1
"금속 단조, 압형 및 분말야금 제품",21040,출하지수201603,114.9,201603,2016,3,2016-03-01,2016Q1
"금속열처리업, 도금 및 기타 처리업",21050,출하지수201603,117.2,201603,2016,3,2016-03-01,2016Q1
톱 및 호환성공구,21060,출하지수201603,104.7,201603,2016,3,2016-03-01,2016Q1
금속파스너 및 스프링,21070,출하지수201603,113.7,201603,2016,3,2016-03-01,2016Q1
